               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.030908,            0.016198,           0.0012329,             0.99245,             0.97735,             0.99276,              0.7718,            0.015804,            0.011651,          0.00037403,           0.0074755,           0.0074755,           0.0074755
                 155,            0.031505,            0.016377,           0.0012679,             0.98906,             0.97502,             0.99291,             0.77402,            0.015612,             0.01134,          0.00040016,            0.007459,            0.007459,            0.007459
                 156,            0.031843,            0.016376,           0.0011434,             0.99211,             0.97596,             0.99342,             0.76337,            0.016439,            0.011651,          0.00037155,           0.0074425,           0.0074425,           0.0074425
                 157,            0.030356,            0.016313,           0.0012643,             0.98768,             0.97599,             0.99283,             0.77415,            0.015401,            0.011396,           0.0003109,            0.007426,            0.007426,            0.007426
                 158,            0.031924,            0.016609,            0.001527,             0.98928,             0.97561,             0.99271,             0.76875,            0.015646,            0.011532,          0.00031414,           0.0074095,           0.0074095,           0.0074095
                 159,            0.030912,            0.016215,            0.001235,             0.99064,             0.97116,             0.99255,             0.74473,            0.016948,            0.011682,          0.00033836,            0.007393,            0.007393,            0.007393
                 160,            0.030648,             0.01627,            0.001509,             0.98724,             0.97445,             0.99267,             0.77262,            0.015768,            0.011433,          0.00033283,           0.0073765,           0.0073765,           0.0073765
                 161,            0.031465,            0.016454,           0.0012732,             0.99572,             0.97555,              0.9927,              0.7713,            0.015663,            0.011326,          0.00031929,             0.00736,             0.00736,             0.00736
                 162,            0.031405,             0.01683,           0.0013532,             0.99265,             0.97958,             0.99292,             0.76028,            0.016431,            0.011618,          0.00031395,           0.0073435,           0.0073435,           0.0073435
                 163,            0.029338,            0.015937,          0.00098332,             0.99358,             0.97283,             0.99168,             0.75949,            0.016306,            0.011631,          0.00031891,            0.007327,            0.007327,            0.007327
                 164,            0.031307,            0.015919,           0.0011282,             0.98724,              0.9741,             0.99278,             0.74971,            0.016971,            0.011839,          0.00033016,           0.0073105,           0.0073105,           0.0073105
                 165,            0.030797,            0.016268,            0.001508,             0.99401,             0.98002,              0.9931,              0.7707,            0.015861,            0.011595,          0.00033951,            0.007294,            0.007294,            0.007294
                 166,            0.030196,            0.016258,           0.0015936,             0.98873,             0.97626,             0.99216,             0.77203,            0.015565,            0.011392,          0.00039587,           0.0072775,           0.0072775,           0.0072775
                 167,            0.030539,            0.017094,             0.00178,             0.98939,             0.97874,             0.99212,             0.76746,            0.015847,            0.011691,          0.00044708,            0.007261,            0.007261,            0.007261
                 168,            0.031175,            0.016052,           0.0023558,             0.99122,             0.97874,             0.99278,             0.77679,            0.015334,            0.011462,          0.00036697,           0.0072445,           0.0072445,           0.0072445
                 169,            0.032898,            0.016758,           0.0015791,             0.99095,             0.97331,             0.99245,             0.77679,            0.015331,            0.011401,          0.00036974,            0.007228,            0.007228,            0.007228
                 170,             0.02981,            0.016714,           0.0012483,             0.99197,             0.97863,             0.99231,             0.77161,            0.015712,            0.011464,          0.00037041,           0.0072115,           0.0072115,           0.0072115
                 171,            0.031571,            0.016164,           0.0012568,             0.98848,             0.98002,             0.99247,             0.76636,            0.016237,             0.01156,          0.00039797,            0.007195,            0.007195,            0.007195
                 172,            0.029622,            0.016103,           0.0014125,             0.98156,             0.97167,             0.99238,             0.76256,             0.01602,            0.011527,           0.0006731,           0.0071785,           0.0071785,           0.0071785
                 173,            0.030139,            0.016259,           0.0015995,             0.97827,             0.98375,             0.99335,             0.77566,            0.015456,            0.011379,          0.00036583,            0.007162,            0.007162,            0.007162
                 174,            0.032262,            0.016584,           0.0013446,             0.98157,             0.98268,             0.99362,              0.7701,            0.015744,            0.011545,          0.00036993,           0.0071455,           0.0071455,           0.0071455
                 175,            0.031068,             0.01589,           0.0016676,             0.98871,             0.97746,             0.99242,              0.7739,            0.015722,            0.011529,          0.00033875,            0.007129,            0.007129,            0.007129
                 176,            0.029025,            0.016209,           0.0015511,             0.98989,             0.97529,             0.99323,             0.75913,            0.016383,            0.011769,          0.00035477,           0.0071125,           0.0071125,           0.0071125
                 177,            0.032278,            0.016111,           0.0012743,             0.99217,             0.98002,             0.99334,             0.75475,            0.016425,            0.011716,          0.00032463,            0.007096,            0.007096,            0.007096
                 178,            0.030998,            0.016489,           0.0018771,             0.98831,              0.9795,             0.99057,             0.78079,            0.015281,            0.011292,          0.00040016,           0.0070795,           0.0070795,           0.0070795
                 179,             0.03263,            0.016678,           0.0015195,             0.98426,             0.97509,             0.99208,             0.76853,            0.016306,            0.011716,          0.00042448,            0.007063,            0.007063,            0.007063
                 180,            0.028568,            0.016085,           0.0012747,             0.98762,             0.97465,             0.98958,             0.76029,            0.016278,            0.011514,          0.00037136,           0.0070465,           0.0070465,           0.0070465
                 181,            0.031526,              0.0161,            0.001952,             0.98581,             0.97514,             0.98921,             0.73107,            0.017654,            0.012076,          0.00057602,             0.00703,             0.00703,             0.00703
                 182,            0.029249,            0.016067,           0.0016643,             0.98974,             0.97084,             0.99263,             0.76222,            0.016155,            0.011525,           0.0004118,           0.0070135,           0.0070135,           0.0070135
                 183,            0.030795,            0.016142,           0.0015418,             0.98961,             0.97856,              0.9898,             0.78274,            0.015187,            0.011213,          0.00036993,            0.006997,            0.006997,            0.006997
                 184,            0.030255,            0.015446,           0.0012442,             0.99186,             0.97733,             0.99332,             0.76595,            0.015953,            0.011413,          0.00038815,           0.0069805,           0.0069805,           0.0069805
                 185,            0.030835,            0.016194,           0.0011407,             0.98768,             0.97305,              0.9935,             0.77455,            0.015904,            0.011445,          0.00041285,            0.006964,            0.006964,            0.006964
                 186,            0.030734,            0.015993,           0.0012097,              0.9893,             0.97783,             0.99381,             0.77345,            0.015932,            0.011481,          0.00035563,           0.0069475,           0.0069475,           0.0069475
                 187,            0.031596,            0.016316,           0.0018496,             0.99046,             0.97574,              0.9923,             0.77955,            0.015309,             0.01117,          0.00035572,            0.006931,            0.006931,            0.006931
                 188,            0.030964,            0.016138,           0.0015142,             0.98998,             0.97609,             0.99087,             0.75621,            0.016593,            0.011612,          0.00030985,           0.0069145,           0.0069145,           0.0069145
                 189,            0.029104,            0.015672,           0.0012936,             0.99445,             0.97655,             0.99286,             0.75035,            0.016547,            0.011586,          0.00031471,            0.006898,            0.006898,            0.006898
                 190,            0.029411,            0.016217,           0.0014176,             0.99125,             0.97724,             0.99318,             0.75941,            0.016057,            0.011457,          0.00038967,           0.0068815,           0.0068815,           0.0068815
                 191,            0.028961,            0.015646,           0.0011664,             0.99094,             0.97406,              0.9923,             0.74086,             0.01713,            0.011791,          0.00036831,            0.006865,            0.006865,            0.006865
                 192,            0.030936,            0.015772,           0.0012195,               0.993,             0.97424,             0.99293,             0.77732,            0.015348,            0.011238,          0.00033026,           0.0068485,           0.0068485,           0.0068485
                 193,            0.030781,            0.016179,           0.0013824,             0.99325,             0.97436,             0.99211,             0.75126,            0.016733,            0.011625,          0.00036297,            0.006832,            0.006832,            0.006832
                 194,            0.029994,            0.015968,           0.0014465,             0.99219,             0.97503,             0.99314,             0.76496,            0.016066,            0.011534,          0.00034294,           0.0068155,           0.0068155,           0.0068155
                 195,            0.031661,            0.015992,           0.0013337,             0.99084,             0.97812,             0.99316,             0.77222,             0.01547,            0.011422,          0.00035725,            0.006799,            0.006799,            0.006799
                 196,            0.029846,            0.016081,          0.00093571,             0.99134,             0.97594,              0.9922,             0.76076,            0.016452,             0.01164,          0.00029202,           0.0067825,           0.0067825,           0.0067825
                 197,            0.030165,            0.016516,           0.0012782,             0.99325,             0.97397,              0.9935,             0.76199,            0.016322,            0.011573,          0.00033522,            0.006766,            0.006766,            0.006766
                 198,            0.031371,            0.015602,           0.0011235,             0.99314,             0.97367,             0.99322,             0.76042,            0.016276,            0.011683,          0.00032015,           0.0067495,           0.0067495,           0.0067495
                 199,            0.029488,            0.015818,           0.0012316,             0.99022,             0.97991,             0.99348,             0.74287,            0.017158,            0.011905,          0.00032415,            0.006733,            0.006733,            0.006733
                 200,             0.02831,            0.015134,           0.0012127,              0.9917,             0.98153,             0.99358,              0.7533,            0.017229,            0.011922,          0.00030994,           0.0067165,           0.0067165,           0.0067165
                 201,            0.029664,            0.016332,          0.00096431,             0.98742,             0.97623,             0.99374,             0.76419,            0.016122,            0.011713,          0.00034828,              0.0067,              0.0067,              0.0067
                 202,            0.029127,            0.015812,           0.0012435,             0.98922,             0.98349,              0.9918,             0.76708,             0.01608,            0.011457,          0.00031719,           0.0066835,           0.0066835,           0.0066835
                 203,             0.02917,             0.01619,           0.0011174,             0.98771,             0.98048,             0.99173,             0.76052,            0.016359,            0.011493,          0.00032234,            0.006667,            0.006667,            0.006667
                 204,            0.029941,            0.015695,           0.0011782,             0.99298,             0.97468,             0.99179,              0.7429,            0.017218,            0.011703,          0.00029926,           0.0066505,           0.0066505,           0.0066505
                 205,            0.028725,            0.015662,          0.00091498,             0.99477,             0.97437,             0.99251,             0.77535,            0.015465,            0.011261,          0.00030279,            0.006634,            0.006634,            0.006634
                 206,            0.029916,            0.015494,          0.00099655,             0.99186,             0.97629,             0.99166,             0.77866,            0.015329,            0.011145,          0.00030441,           0.0066175,           0.0066175,           0.0066175
                 207,            0.029547,            0.016126,           0.0010381,             0.98575,             0.97663,             0.99325,             0.76749,            0.015849,            0.011381,          0.00031729,            0.006601,            0.006601,            0.006601
                 208,            0.029588,            0.016071,           0.0010571,             0.99152,              0.9754,              0.9923,             0.75673,            0.016407,            0.011609,          0.00036097,           0.0065845,           0.0065845,           0.0065845
                 209,            0.030478,            0.016069,           0.0011244,             0.99041,             0.97874,             0.99266,             0.73282,            0.017536,            0.011912,          0.00030689,            0.006568,            0.006568,            0.006568
                 210,            0.032291,            0.015797,          0.00096856,             0.99014,             0.97735,             0.99346,             0.73886,            0.017509,            0.011903,          0.00029211,           0.0065515,           0.0065515,           0.0065515
                 211,            0.029328,            0.016074,            0.001245,             0.99329,             0.98004,             0.99342,             0.77479,            0.015508,            0.011396,          0.00031624,            0.006535,            0.006535,            0.006535
                 212,            0.029869,            0.016047,          0.00097959,             0.98735,               0.981,             0.99322,             0.78104,             0.01547,            0.011445,          0.00029535,           0.0065185,           0.0065185,           0.0065185
                 213,             0.02795,            0.015995,           0.0010694,             0.99243,             0.97738,             0.99308,             0.78027,             0.01543,            0.011333,          0.00028982,            0.006502,            0.006502,            0.006502
                 214,            0.029801,            0.015632,          0.00095117,             0.98929,             0.97669,             0.99158,             0.78547,            0.015105,            0.011272,          0.00028286,           0.0064855,           0.0064855,           0.0064855
                 215,            0.029199,            0.015905,           0.0011775,             0.98931,             0.97794,             0.99263,             0.77575,            0.015535,             0.01141,          0.00030375,            0.006469,            0.006469,            0.006469
                 216,            0.028382,            0.016386,           0.0011938,             0.98829,             0.97886,             0.99299,              0.7724,            0.016153,            0.011637,          0.00030336,           0.0064525,           0.0064525,           0.0064525
                 217,            0.030984,            0.015436,           0.0016112,             0.98808,             0.98152,             0.99385,             0.77872,             0.01541,              0.0115,          0.00031223,            0.006436,            0.006436,            0.006436
                 218,            0.027982,            0.016108,           0.0012353,             0.99156,             0.97394,             0.99362,             0.77878,            0.015525,            0.011357,          0.00028706,           0.0064195,           0.0064195,           0.0064195
                 219,            0.032083,             0.01614,           0.0019068,             0.99218,             0.97817,             0.99384,             0.76206,            0.016235,            0.011572,          0.00031776,            0.006403,            0.006403,            0.006403
                 220,            0.030433,             0.01526,           0.0014145,             0.99163,             0.97758,             0.99374,             0.76427,            0.015756,            0.011371,          0.00030069,           0.0063865,           0.0063865,           0.0063865
                 221,            0.029059,            0.015669,           0.0013758,              0.9916,             0.97607,              0.9909,             0.77141,            0.015628,            0.011425,          0.00032005,             0.00637,             0.00637,             0.00637
                 222,            0.029821,            0.015395,           0.0018372,             0.99082,             0.97316,             0.99356,             0.76226,            0.016019,             0.01151,          0.00028677,           0.0063535,           0.0063535,           0.0063535
                 223,            0.029994,             0.01615,           0.0012598,             0.99415,             0.98013,             0.99396,             0.78118,            0.015302,            0.011229,          0.00028543,            0.006337,            0.006337,            0.006337
                 224,            0.030641,            0.016064,           0.0014774,             0.99037,              0.9763,             0.99249,             0.76433,            0.016094,              0.0114,          0.00033636,           0.0063205,           0.0063205,           0.0063205
                 225,            0.029127,             0.01634,           0.0014233,             0.99259,             0.97619,             0.99336,             0.76481,            0.015937,            0.011462,          0.00030136,            0.006304,            0.006304,            0.006304
                 226,            0.030106,            0.015902,           0.0012219,             0.99205,             0.97479,             0.99281,             0.76813,            0.015606,            0.011301,          0.00034437,           0.0062875,           0.0062875,           0.0062875
                 227,            0.029085,             0.01543,           0.0013463,             0.99447,             0.97407,             0.99286,             0.75685,            0.015957,            0.011446,          0.00026236,            0.006271,            0.006271,            0.006271
                 228,            0.028632,            0.016004,           0.0011977,             0.99218,             0.97972,             0.99318,             0.76106,            0.016289,             0.01166,           0.0002543,           0.0062545,           0.0062545,           0.0062545
                 229,            0.029941,            0.015759,          0.00080717,             0.99328,             0.97957,             0.99364,             0.77378,            0.015556,             0.01143,          0.00025263,            0.006238,            0.006238,            0.006238
                 230,            0.030211,            0.015459,           0.0018021,             0.98987,             0.97459,             0.99289,             0.78202,            0.015199,            0.011286,          0.00028486,           0.0062215,           0.0062215,           0.0062215
                 231,            0.026425,             0.01568,            0.001134,               0.992,             0.97544,             0.99243,             0.77451,            0.015413,             0.01124,          0.00028143,            0.006205,            0.006205,            0.006205
                 232,            0.028945,            0.016171,            0.001443,             0.99324,             0.97262,             0.99296,             0.77554,            0.015492,            0.011224,           0.0002583,           0.0061885,           0.0061885,           0.0061885
                 233,            0.028901,            0.015314,          0.00094938,             0.98854,             0.98141,             0.99333,             0.78307,            0.015176,            0.011147,          0.00024629,            0.006172,            0.006172,            0.006172
                 234,            0.026564,            0.015648,          0.00089202,             0.99345,             0.98013,             0.99337,             0.78258,             0.01522,            0.011129,          0.00024667,           0.0061555,           0.0061555,           0.0061555
                 235,            0.029777,             0.01603,          0.00099802,             0.99376,             0.97327,             0.99192,             0.76208,            0.016095,            0.011333,          0.00024619,            0.006139,            0.006139,            0.006139
                 236,            0.030328,            0.015655,           0.0017935,             0.98806,             0.97942,             0.99364,             0.77861,            0.015376,            0.011246,          0.00035896,           0.0061225,           0.0061225,           0.0061225
                 237,            0.027927,            0.015181,           0.0015861,             0.98856,              0.9721,             0.99323,             0.78441,             0.01511,            0.011212,          0.00044556,            0.006106,            0.006106,            0.006106
                 238,            0.031745,            0.016327,           0.0019503,             0.98857,             0.98281,             0.99341,             0.77473,            0.015581,            0.011357,          0.00033798,           0.0060895,           0.0060895,           0.0060895
                 239,            0.029093,            0.015373,           0.0013085,             0.99314,             0.97886,              0.9936,             0.75905,            0.016408,            0.011428,          0.00029507,            0.006073,            0.006073,            0.006073
                 240,            0.029601,            0.015807,           0.0011534,             0.99443,             0.97561,             0.99337,             0.77256,             0.01583,            0.011297,          0.00030985,           0.0060565,           0.0060565,           0.0060565
                 241,            0.028282,            0.015914,           0.0014046,             0.99026,             0.97897,             0.99337,             0.76786,            0.015886,            0.011402,          0.00029621,             0.00604,             0.00604,             0.00604
                 242,             0.02898,            0.015438,          0.00086983,             0.99027,             0.97762,             0.99323,             0.78342,            0.015245,            0.011193,          0.00027041,           0.0060235,           0.0060235,           0.0060235
                 243,            0.030852,            0.015423,           0.0012098,             0.99198,             0.97618,             0.99388,             0.77421,            0.015753,            0.011417,          0.00026655,            0.006007,            0.006007,            0.006007
                 244,             0.03072,            0.016005,           0.0014202,             0.99536,             0.97479,              0.9934,             0.78203,            0.015279,             0.01118,          0.00026464,           0.0059905,           0.0059905,           0.0059905
                 245,            0.030183,             0.01526,           0.0014357,             0.99185,             0.98056,             0.99333,             0.77686,            0.015519,            0.011298,          0.00024924,            0.005974,            0.005974,            0.005974
                 246,            0.027568,             0.01581,           0.0011433,             0.99451,             0.98013,             0.99349,             0.78336,            0.015165,            0.011246,          0.00024271,           0.0059575,           0.0059575,           0.0059575
                 247,            0.030419,             0.01566,            0.001489,             0.99152,              0.9771,             0.99312,             0.77663,            0.015288,            0.011278,          0.00023794,            0.005941,            0.005941,            0.005941
                 248,            0.027579,            0.016036,           0.0010244,             0.99418,             0.97839,             0.99349,             0.78828,            0.015041,            0.011112,          0.00025139,           0.0059245,           0.0059245,           0.0059245
                 249,            0.029622,            0.015991,           0.0011405,             0.99184,             0.97409,             0.99233,             0.77585,            0.015402,            0.011109,          0.00025158,            0.005908,            0.005908,            0.005908
                 250,            0.030389,            0.015908,           0.0019384,              0.9941,             0.97818,             0.99302,             0.75348,            0.016517,            0.011545,          0.00025892,           0.0058915,           0.0058915,           0.0058915
                 251,            0.028627,            0.016135,            0.001312,             0.99306,             0.97746,             0.99345,              0.7568,            0.016301,            0.011424,          0.00024781,            0.005875,            0.005875,            0.005875
                 252,            0.029737,            0.015837,          0.00096049,             0.99078,             0.97875,             0.99277,             0.77631,            0.015658,            0.011219,          0.00023899,           0.0058585,           0.0058585,           0.0058585
                 253,            0.029523,             0.01553,            0.001362,             0.99103,             0.97979,             0.99422,             0.77696,            0.015587,             0.01122,          0.00024161,            0.005842,            0.005842,            0.005842
                 254,            0.028915,            0.014892,           0.0010067,             0.99157,             0.98131,             0.99332,             0.76657,            0.015893,            0.011393,          0.00025067,           0.0058255,           0.0058255,           0.0058255
                 255,            0.030213,            0.015671,             0.00137,              0.9933,              0.9816,             0.99401,              0.7787,            0.015359,            0.011164,          0.00022283,            0.005809,            0.005809,            0.005809
                 256,            0.029906,            0.015526,          0.00080323,             0.98854,             0.98258,             0.99378,             0.78303,            0.015222,            0.011107,          0.00025525,           0.0057925,           0.0057925,           0.0057925
                 257,            0.028806,            0.015922,          0.00090925,             0.98811,             0.97889,             0.99391,             0.77115,             0.01563,            0.011233,          0.00023799,            0.005776,            0.005776,            0.005776
                 258,             0.02917,            0.015651,           0.0011858,             0.99592,              0.9792,             0.99381,              0.7865,            0.015141,            0.011162,          0.00023651,           0.0057595,           0.0057595,           0.0057595
                 259,            0.028793,            0.015494,           0.0014322,             0.99315,             0.97982,             0.99376,             0.78777,             0.01519,            0.011239,          0.00026197,            0.005743,            0.005743,            0.005743
                 260,            0.026706,            0.015807,           0.0010803,             0.99128,             0.98013,             0.99359,             0.75938,            0.016284,            0.011552,          0.00032835,           0.0057265,           0.0057265,           0.0057265
                 261,            0.028585,            0.015552,           0.0010591,             0.98995,             0.97985,             0.99346,             0.76205,            0.016226,            0.011469,          0.00031519,             0.00571,             0.00571,             0.00571
                 262,            0.027852,            0.015452,           0.0010212,             0.98876,             0.97886,             0.99298,             0.77934,            0.015142,            0.011146,          0.00032692,           0.0056935,           0.0056935,           0.0056935
                 263,            0.030993,            0.015668,           0.0012501,             0.99049,             0.97895,             0.99341,             0.77134,            0.015785,            0.011361,          0.00029287,            0.005677,            0.005677,            0.005677
                 264,            0.028409,            0.015881,           0.0011332,             0.99242,             0.97886,             0.99355,             0.77303,            0.015683,            0.011268,          0.00026493,           0.0056605,           0.0056605,           0.0056605
                 265,             0.02929,            0.015772,           0.0016227,             0.99072,             0.98002,             0.99386,              0.7861,             0.01516,            0.011097,          0.00030231,            0.005644,            0.005644,            0.005644
                 266,            0.028321,            0.015458,           0.0010466,             0.99412,             0.97746,              0.9922,             0.78125,            0.015198,            0.011142,          0.00030918,           0.0056275,           0.0056275,           0.0056275
                 267,            0.027164,            0.015328,           0.0013951,               0.992,             0.97941,             0.99365,             0.77778,             0.01546,             0.01121,          0.00028982,            0.005611,            0.005611,            0.005611
                 268,             0.02877,            0.015322,           0.0011174,             0.99468,             0.97723,             0.99357,             0.78839,            0.014863,            0.011027,          0.00027542,           0.0055945,           0.0055945,           0.0055945
                 269,             0.02893,            0.015262,          0.00098945,             0.99578,             0.97597,             0.99367,             0.78507,            0.015095,            0.011134,          0.00027809,            0.005578,            0.005578,            0.005578
                 270,            0.030031,            0.015244,          0.00094355,             0.99423,              0.9734,             0.99323,             0.78009,            0.015345,             0.01123,          0.00025644,           0.0055615,           0.0055615,           0.0055615
                 271,            0.028437,            0.015857,           0.0011128,              0.9924,             0.97823,             0.99342,             0.77745,            0.015586,            0.011359,          0.00031233,            0.005545,            0.005545,            0.005545
                 272,             0.02819,            0.015672,           0.0010903,             0.99374,             0.97826,             0.99385,             0.78229,            0.015506,            0.011271,          0.00028391,           0.0055285,           0.0055285,           0.0055285
                 273,            0.026856,            0.015072,           0.0010832,             0.99217,               0.978,             0.99335,             0.78046,            0.015627,            0.011328,          0.00027447,            0.005512,            0.005512,            0.005512
                 274,            0.029779,            0.015921,           0.0011331,              0.9907,              0.9775,             0.99236,             0.78087,            0.015293,            0.011144,          0.00027266,           0.0054955,           0.0054955,           0.0054955
                 275,             0.02862,            0.015096,           0.0011482,             0.99386,             0.97479,             0.99321,             0.77654,            0.015587,            0.011254,          0.00026464,            0.005479,            0.005479,            0.005479
                 276,            0.028041,            0.015202,          0.00078801,             0.99299,             0.97491,             0.99361,             0.78085,            0.015323,            0.011204,          0.00026731,           0.0054625,           0.0054625,           0.0054625
                 277,            0.027935,            0.015439,          0.00086728,             0.99441,             0.98201,             0.99353,             0.75911,            0.016316,            0.011457,          0.00026445,            0.005446,            0.005446,            0.005446
                 278,              0.0295,            0.015744,           0.0011052,             0.99469,             0.97873,             0.99364,             0.75593,            0.016348,             0.01146,          0.00026627,           0.0054295,           0.0054295,           0.0054295
                 279,             0.02863,            0.015387,          0.00082067,             0.99458,             0.97955,             0.99412,             0.77661,            0.015667,            0.011295,          0.00027313,            0.005413,            0.005413,            0.005413
                 280,             0.02677,            0.015113,          0.00097327,             0.99482,             0.97529,             0.99399,             0.77921,            0.015675,            0.011273,          0.00025835,           0.0053965,           0.0053965,           0.0053965
                 281,            0.028385,            0.015441,          0.00090296,             0.99352,             0.97699,             0.99339,             0.77698,            0.015587,            0.011259,          0.00024695,             0.00538,             0.00538,             0.00538
                 282,            0.030261,             0.01597,           0.0013007,             0.99336,             0.98255,             0.99387,             0.77055,             0.01577,            0.011356,          0.00024681,           0.0053635,           0.0053635,           0.0053635
                 283,            0.027258,            0.015961,          0.00093467,             0.99105,             0.97503,             0.99343,             0.79081,            0.015066,            0.011125,          0.00025601,            0.005347,            0.005347,            0.005347
                 284,            0.029584,            0.015528,           0.0010386,              0.9933,             0.97556,             0.99342,             0.78056,            0.015334,            0.011199,          0.00024252,           0.0053305,           0.0053305,           0.0053305
                 285,            0.029548,            0.015467,           0.0012393,             0.99458,             0.97666,             0.99343,             0.76085,            0.016278,             0.01138,          0.00023289,            0.005314,            0.005314,            0.005314
                 286,            0.027179,            0.015077,          0.00096583,             0.99329,             0.97992,             0.99372,             0.78135,            0.015415,            0.011196,          0.00021982,           0.0052975,           0.0052975,           0.0052975
                 287,             0.02839,            0.015591,           0.0013208,              0.9939,             0.97692,              0.9938,             0.78379,            0.015237,            0.011193,          0.00023379,            0.005281,            0.005281,            0.005281
                 288,            0.028307,            0.015082,          0.00081989,             0.99302,             0.97479,              0.9938,             0.78992,            0.014998,            0.011103,          0.00024948,           0.0052645,           0.0052645,           0.0052645
                 289,            0.029633,            0.015414,            0.001135,             0.99737,             0.97433,             0.99351,             0.79586,             0.01489,            0.011004,          0.00024614,            0.005248,            0.005248,            0.005248
                 290,            0.028258,            0.015475,           0.0014353,             0.99498,             0.97746,             0.99363,             0.78237,            0.015432,            0.011164,          0.00023437,           0.0052315,           0.0052315,           0.0052315
                 291,            0.027255,            0.015156,          0.00088988,             0.99497,             0.97849,             0.99371,             0.78963,            0.015117,            0.011109,          0.00022235,            0.005215,            0.005215,            0.005215
                 292,            0.028388,             0.01489,           0.0011511,             0.99659,             0.97841,             0.99391,             0.77732,            0.015614,            0.011244,          0.00022941,           0.0051985,           0.0051985,           0.0051985
                 293,            0.029185,            0.015408,           0.0011342,             0.99456,              0.9766,             0.99345,             0.78571,            0.015059,            0.011074,          0.00023789,            0.005182,            0.005182,            0.005182
                 294,            0.027758,            0.014949,          0.00085714,             0.99374,             0.97832,             0.99337,             0.77716,            0.015385,            0.011164,          0.00024352,           0.0051655,           0.0051655,           0.0051655
                 295,            0.028263,            0.015749,           0.0010803,             0.99362,             0.97746,             0.99379,             0.78634,            0.014997,            0.011021,          0.00025434,            0.005149,            0.005149,            0.005149
                 296,            0.026106,            0.014575,          0.00094651,             0.99391,             0.97746,             0.99302,             0.77672,              0.0154,            0.011152,           0.0002409,           0.0051325,           0.0051325,           0.0051325
                 297,            0.027343,            0.015041,          0.00098633,             0.99552,             0.97721,             0.99139,             0.77306,            0.015562,            0.011177,          0.00023603,            0.005116,            0.005116,            0.005116
                 298,            0.028169,            0.014946,          0.00085198,             0.99643,             0.97746,              0.9941,              0.7722,            0.015701,            0.011231,          0.00025826,           0.0050995,           0.0050995,           0.0050995
                 299,            0.028115,            0.014914,           0.0010201,             0.99739,             0.97773,             0.99405,             0.77855,            0.015399,            0.011141,          0.00028038,            0.005083,            0.005083,            0.005083
                 300,            0.026796,            0.015169,           0.0008767,             0.99632,             0.97446,             0.99407,             0.78123,            0.015404,            0.011171,          0.00026608,           0.0050665,           0.0050665,           0.0050665
                 301,            0.027682,             0.01518,          0.00096446,             0.99324,             0.97394,             0.99364,             0.78336,             0.01537,            0.011072,           0.0002739,             0.00505,             0.00505,             0.00505
                 302,            0.030185,            0.015721,          0.00093135,             0.99283,             0.97212,              0.9935,             0.77626,            0.015521,            0.011102,          0.00028057,           0.0050335,           0.0050335,           0.0050335
                 303,            0.028743,            0.015385,           0.0011216,             0.99597,             0.97687,             0.99401,             0.76635,            0.016205,            0.011316,          0.00026884,            0.005017,            0.005017,            0.005017
                 304,            0.027513,            0.015466,          0.00082716,             0.99386,             0.97991,             0.99408,             0.77081,            0.015767,            0.011226,           0.0002387,           0.0050005,           0.0050005,           0.0050005
                 305,            0.026889,            0.015042,          0.00085942,             0.99283,             0.98079,             0.99393,             0.78201,            0.015475,            0.011125,          0.00023794,            0.004984,            0.004984,            0.004984
                 306,            0.028744,            0.015032,           0.0010855,             0.99216,             0.97874,             0.99394,             0.78619,            0.015386,            0.011152,          0.00024552,           0.0049675,           0.0049675,           0.0049675
                 307,            0.029797,              0.0161,          0.00086974,             0.99116,             0.98141,             0.99377,             0.78075,            0.015438,            0.011202,          0.00025373,            0.004951,            0.004951,            0.004951
                 308,            0.027659,            0.014925,           0.0012807,             0.99045,             0.98158,             0.99386,             0.77937,            0.015409,            0.011128,          0.00025148,           0.0049345,           0.0049345,           0.0049345
                 309,            0.026979,            0.015255,           0.0007331,             0.99527,             0.98002,             0.99407,              0.7858,            0.015169,             0.01108,          0.00027046,            0.004918,            0.004918,            0.004918
                 310,            0.029312,            0.015214,           0.0017215,             0.99329,             0.98061,             0.99399,             0.78091,            0.015304,             0.01113,          0.00028324,           0.0049015,           0.0049015,           0.0049015
                 311,             0.02722,            0.014869,           0.0011758,             0.98642,             0.97833,             0.99379,             0.78585,            0.015272,            0.011028,          0.00028076,            0.004885,            0.004885,            0.004885
                 312,              0.0284,            0.015276,          0.00081628,             0.99256,             0.97517,             0.99383,             0.79251,            0.014923,            0.010938,          0.00025516,           0.0048685,           0.0048685,           0.0048685
                 313,            0.029673,            0.015433,           0.0014118,             0.99068,             0.97657,             0.99386,             0.78367,             0.01513,            0.011048,          0.00022721,            0.004852,            0.004852,            0.004852
                 314,            0.027663,            0.015152,           0.0012196,              0.9896,             0.97747,             0.99374,             0.78826,            0.015026,            0.010984,          0.00021915,           0.0048355,           0.0048355,           0.0048355
                 315,            0.028587,            0.014738,           0.0016532,             0.98856,             0.97805,             0.99361,             0.79351,            0.014858,            0.010907,          0.00022922,            0.004819,            0.004819,            0.004819
